Fixtures,, , ,,,,,NIF,Collide,,On.
ID,NIF #,Textual Name,X,Y,Z,A,Scale,Collide,Radius,Animate,Ground,Flip,Cave, Unique Id
1506,444,Pine#2,56320,16896,0,37,163,0,15,0,1,0,0,1506
1507,444,Pine#2,55040,15616,0,104,194,0,15,0,1,0,0,1507
1508,444,Pine#2,53504,14080,0,154,185,0,15,0,1,0,0,1508
1509,444,Pine#2,55552,20736,0,252,199,0,15,0,1,0,0,1509
1510,444,Pine#2,54784,20736,0,104,197,0,15,0,1,0,0,1510
1511,444,Pine#2,55296,18688,0,27,164,0,15,0,1,0,0,1511
1512,444,Pine#2,59392,22784,0,183,188,0,15,0,1,0,0,1512
1513,444,Pine#2,60928,22016,0,31,152,0,15,0,1,0,0,1513
1514,444,Pine#2,61184,26880,0,276,169,0,15,0,1,0,0,1514
1515,444,Pine#2,60928,27904,0,237,164,0,15,0,1,0,0,1515
1516,444,Pine#2,60928,29184,0,127,191,0,15,0,1,0,0,1516
1517,444,Pine#2,61952,27264,0,337,197,0,15,0,1,0,0,1517
1518,444,Pine#2,63488,25344,0,90,193,0,15,0,1,0,0,1518
1519,444,Pine#2,64896,28032,0,189,193,0,15,0,1,0,0,1519
1520,444,Pine#2,64768,30848,0,67,187,0,15,0,1,0,0,1520
1521,444,Pine#2,62208,25088,0,38,190,0,15,0,1,0,0,1521
1522,444,Pine#2,53248,28160,0,59,199,0,15,0,1,0,0,1522
1523,444,Pine#2,54784,28672,0,288,150,0,15,0,1,0,0,1523
1524,444,Pine#2,48256,27264,0,80,168,0,15,0,1,0,0,1524
1525,444,Pine#2,47488,26880,0,220,188,0,15,0,1,0,0,1525
1526,444,Pine#2,49664,25856,0,280,172,0,15,0,1,0,0,1526
1527,444,Pine#2,49664,23808,0,142,195,0,15,0,1,0,0,1527
1528,444,Pine#2,48896,22784,0,142,190,0,15,0,1,0,0,1528
1529,444,Pine#2,47232,22528,0,195,163,0,15,0,1,0,0,1529
1530,444,Pine#2,48000,19712,0,138,191,0,15,0,1,0,0,1530
1531,444,Pine#2,48384,18944,0,331,157,0,15,0,1,0,0,1531
1532,444,Pine#2,49920,19200,0,324,185,0,15,0,1,0,0,1532
1533,444,Pine#2,45312,18176,0,35,171,0,15,0,1,0,0,1533
1534,444,Pine#2,44032,17920,0,82,157,0,15,0,1,0,0,1534
1535,444,Pine#2,45568,16896,0,215,151,0,15,0,1,0,0,1535
1536,444,Pine#2,42240,9344,0,219,191,0,15,0,1,0,0,1536
1537,445,Pine#3,55552,14336,0,70,161,0,7,0,1,0,0,1537
1538,445,Pine#3,57088,9472,0,162,152,0,7,0,1,0,0,1538
1539,445,Pine#3,51968,6912,0,294,181,0,7,0,1,0,0,1539
1540,445,Pine#3,52736,6912,0,118,189,0,7,0,1,0,0,1540
1541,445,Pine#3,45312,7936,0,74,152,0,7,0,1,0,0,1541
1542,445,Pine#3,45824,8704,0,233,153,0,7,0,1,0,0,1542
1543,445,Pine#3,44288,10752,0,305,157,0,7,0,1,0,0,1543
1544,445,Pine#3,39552,10752,0,16,173,0,7,0,1,0,0,1544
1545,445,Pine#3,37376,5376,0,153,170,0,7,0,1,0,0,1545
1546,445,Pine#3,38400,6912,0,259,189,0,7,0,1,0,0,1546
1547,445,Pine#3,38656,7936,0,67,172,0,7,0,1,0,0,1547
1548,445,Pine#3,35072,9088,0,318,196,0,7,0,1,0,0,1548
1549,445,Pine#3,34304,9216,0,169,178,0,7,0,1,0,0,1549
1550,445,Pine#3,35200,8320,0,31,160,0,7,0,1,0,0,1550
1551,445,Pine#3,34816,12032,0,341,187,0,7,0,1,0,0,1551
1552,445,Pine#3,36352,13056,0,17,162,0,7,0,1,0,0,1552
1553,445,Pine#3,37120,11520,0,212,160,0,7,0,1,0,0,1553
1554,445,Pine#3,39680,18176,0,104,198,0,7,0,1,0,0,1554
1555,445,Pine#3,40960,16128,0,19,178,0,7,0,1,0,0,1555
1556,445,Pine#3,43264,17408,0,237,161,0,7,0,1,0,0,1556
1557,445,Pine#3,49792,14464,0,240,163,0,7,0,1,0,0,1557
1558,445,Pine#3,51456,18176,0,356,160,0,7,0,1,0,0,1558
1559,445,Pine#3,51968,19968,0,93,184,0,7,0,1,0,0,1559
1560,445,Pine#3,52480,21248,0,141,180,0,7,0,1,0,0,1560
1561,445,Pine#3,49920,20480,0,128,178,0,7,0,1,0,0,1561
1562,445,Pine#3,49152,21504,0,96,191,0,7,0,1,0,0,1562
1563,445,Pine#3,49024,19456,0,46,182,0,7,0,1,0,0,1563
1564,445,Pine#3,58112,20992,0,357,160,0,7,0,1,0,0,1564
1565,445,Pine#3,50688,20736,0,354,181,0,7,0,1,0,0,1565
1566,445,Pine#3,49664,21504,0,178,180,0,7,0,1,0,0,1566
1567,445,Pine#3,54272,21760,0,328,172,0,7,0,1,0,0,1567
1568,445,Pine#3,55040,17664,0,270,182,0,7,0,1,0,0,1568
1569,445,Pine#3,55808,11776,0,63,172,0,7,0,1,0,0,1569
1570,445,Pine#3,57344,12288,0,94,190,0,7,0,1,0,0,1570
1571,445,Pine#3,61696,11264,0,62,165,0,7,0,1,0,0,1571
1572,445,Pine#3,62720,11520,0,269,183,0,7,0,1,0,0,1572
1573,445,Pine#3,64640,13056,0,222,174,0,7,0,1,0,0,1573
1574,445,Pine#3,60160,13568,0,2,183,0,7,0,1,0,0,1574
1575,445,Pine#3,58880,14080,0,144,155,0,7,0,1,0,0,1575
1576,445,Pine#3,57856,10240,0,13,152,0,7,0,1,0,0,1576
1577,445,Pine#3,52224,10496,0,185,189,0,7,0,1,0,0,1577
1578,445,Pine#3,51456,9472,0,249,188,0,7,0,1,0,0,1578
1579,445,Pine#3,49408,10752,0,147,156,0,7,0,1,0,0,1579
1580,445,Pine#3,47104,10496,0,248,185,0,7,0,1,0,0,1580
1581,445,Pine#3,45824,11008,0,358,150,0,7,0,1,0,0,1581
1582,445,Pine#3,44032,8960,0,107,161,0,7,0,1,0,0,1582
1583,445,Pine#3,47360,8192,0,271,155,0,7,0,1,0,0,1583
1584,445,Pine#3,48896,6400,0,266,160,0,7,0,1,0,0,1584
1585,445,Pine#3,48896,7680,0,127,158,0,7,0,1,0,0,1585
1586,445,Pine#3,47616,6400,0,60,151,0,7,0,1,0,0,1586
1587,445,Pine#3,45056,6400,0,303,187,0,7,0,1,0,0,1587
1588,445,Pine#3,41472,20736,0,326,199,0,7,0,1,0,0,1588
1589,445,Pine#3,42496,19200,0,66,173,0,7,0,1,0,0,1589
1590,445,Pine#3,44032,19200,0,65,199,0,7,0,1,0,0,1590
1591,445,Pine#3,45824,20480,0,21,180,0,7,0,1,0,0,1591
1592,445,Pine#3,52224,25088,0,119,175,0,7,0,1,0,0,1592
1593,445,Pine#3,53248,24448,0,170,155,0,7,0,1,0,0,1593
1594,445,Pine#3,55296,24320,0,326,180,0,7,0,1,0,0,1594
1595,445,Pine#3,54784,26368,0,243,179,0,7,0,1,0,0,1595
1596,445,Pine#3,57856,27648,0,41,152,0,7,0,1,0,0,1596
1597,445,Pine#3,58112,29440,0,117,171,0,7,0,1,0,0,1597
1598,445,Pine#3,58112,25856,0,218,178,0,7,0,1,0,0,1598
1599,445,Pine#3,58112,23040,0,258,198,0,7,0,1,0,0,1599
1600,445,Pine#3,57344,22272,0,245,186,0,7,0,1,0,0,1600
1601,445,Pine#3,59648,23808,0,332,189,0,7,0,1,0,0,1601
1602,445,Pine#3,60160,19968,0,9,196,0,7,0,1,0,0,1602
1603,445,Pine#3,61696,20736,0,239,164,0,7,0,1,0,0,1603
1604,445,Pine#3,60416,22528,0,40,174,0,7,0,1,0,0,1604
1605,445,Pine#3,56832,18688,0,342,195,0,7,0,1,0,0,1605
1606,445,Pine#3,56576,19712,0,82,188,0,7,0,1,0,0,1606
1607,445,Pine#3,48128,16640,0,337,199,0,7,0,1,0,0,1607
1608,445,Pine#3,49792,17408,0,124,194,0,7,0,1,0,0,1608
1609,445,Pine#3,47104,14080,0,109,172,0,7,0,1,0,0,1609
1610,445,Pine#3,58112,12544,0,6,170,0,7,0,1,0,0,1610
1611,445,Pine#3,55808,12288,0,181,191,0,7,0,1,0,0,1611
1612,445,Pine#3,52736,11264,0,46,170,0,7,0,1,0,0,1612
1613,445,Pine#3,52992,8192,0,120,173,0,7,0,1,0,0,1613
1614,445,Pine#3,50688,5888,0,247,188,0,7,0,1,0,0,1614
1615,445,Pine#3,48128,5632,0,10,154,0,7,0,1,0,0,1615
1616,445,Pine#3,46336,5888,0,6,185,0,7,0,1,0,0,1616
1617,445,Pine#3,42496,5632,0,71,176,0,7,0,1,0,0,1617
1618,445,Pine#3,41984,6656,0,23,188,0,7,0,1,0,0,1618
1619,445,Pine#3,41984,7680,0,69,187,0,7,0,1,0,0,1619
1620,445,Pine#3,43776,5888,0,50,178,0,7,0,1,0,0,1620
1621,445,Pine#3,26112,8192,0,338,163,0,7,0,1,0,0,1621
1622,445,Pine#3,27392,6400,0,12,198,0,7,0,1,0,0,1622
1623,445,Pine#3,23808,6144,0,278,155,0,7,0,1,0,0,1623
1624,445,Pine#3,24576,4352,0,308,166,0,7,0,1,0,0,1624
1625,445,Pine#3,22784,4864,0,194,182,0,7,0,1,0,0,1625
1626,445,Pine#3,23040,8192,0,147,173,0,7,0,1,0,0,1626
1627,445,Pine#3,19584,8704,0,169,156,0,7,0,1,0,0,1627
1628,445,Pine#3,17792,7808,0,111,190,0,7,0,1,0,0,1628
1629,445,Pine#3,16256,4480,0,277,172,0,7,0,1,0,0,1629
1630,445,Pine#3,15104,11904,0,26,183,0,7,0,1,0,0,1630
1631,445,Pine#3,14592,12800,0,302,198,0,7,0,1,0,0,1631
1632,445,Pine#3,13312,13568,0,318,152,0,7,0,1,0,0,1632
1633,445,Pine#3,13056,16384,0,343,196,0,7,0,1,0,0,1633
1634,445,Pine#3,13056,19200,0,260,174,0,7,0,1,0,0,1634
1635,445,Pine#3,15360,20480,0,9,185,0,7,0,1,0,0,1635
1636,445,Pine#3,16640,11264,0,142,175,0,7,0,1,0,0,1636
1637,445,Pine#3,16384,9728,0,244,162,0,7,0,1,0,0,1637
1638,445,Pine#3,15872,22784,0,265,168,0,7,0,1,0,0,1638
1639,445,Pine#3,16256,23936,0,67,184,0,7,0,1,0,0,1639
1640,445,Pine#3,14592,23808,0,127,167,0,7,0,1,0,0,1640
1641,445,Pine#3,15104,25344,0,71,186,0,7,0,1,0,0,1641
1642,445,Pine#3,16128,27136,0,211,172,0,7,0,1,0,0,1642
1643,445,Pine#3,15616,28416,0,31,167,0,7,0,1,0,0,1643
1644,445,Pine#3,18944,28928,0,358,187,0,7,0,1,0,0,1644
1645,445,Pine#3,19200,25600,0,311,172,0,7,0,1,0,0,1645
1646,445,Pine#3,19456,22016,0,178,199,0,7,0,1,0,0,1646
1647,445,Pine#3,17408,21248,0,118,175,0,7,0,1,0,0,1647
1648,445,Pine#3,13568,22016,0,54,159,0,7,0,1,0,0,1648
1649,445,Pine#3,11776,20992,0,164,158,0,7,0,1,0,0,1649
1650,445,Pine#3,9728,19200,0,249,191,0,7,0,1,0,0,1650
1651,445,Pine#3,9984,16640,0,228,160,0,7,0,1,0,0,1651
1652,445,Pine#3,9984,12288,0,18,183,0,7,0,1,0,0,1652
1653,445,Pine#3,10496,9984,0,54,165,0,7,0,1,0,0,1653
1654,445,Pine#3,10752,27392,0,247,153,0,7,0,1,0,0,1654
1655,445,Pine#3,12544,24704,0,304,182,0,7,0,1,0,0,1655
1656,445,Pine#3,13824,24320,0,28,183,0,7,0,1,0,0,1656
1657,444,Pine#2,14848,19200,0,270,154,0,15,0,1,0,0,1657
1658,444,Pine#2,14080,20992,0,127,152,0,15,0,1,0,0,1658
1659,444,Pine#2,13056,12544,0,320,156,0,15,0,1,0,0,1659
1660,444,Pine#2,23936,10368,0,66,192,0,15,0,1,0,0,1660
1661,444,Pine#2,24576,8704,0,139,196,0,15,0,1,0,0,1661
1662,444,Pine#2,24320,6656,0,336,187,0,15,0,1,0,0,1662
1663,444,Pine#2,27136,4352,0,227,165,0,15,0,1,0,0,1663
1664,444,Pine#2,27904,5376,0,132,174,0,15,0,1,0,0,1664
1665,444,Pine#2,29184,4352,0,127,168,0,15,0,1,0,0,1665
1666,444,Pine#2,33280,5888,0,302,150,0,15,0,1,0,0,1666
1667,444,Pine#2,32512,6144,0,197,159,0,15,0,1,0,0,1667
1668,444,Pine#2,32000,7168,0,7,177,0,15,0,1,0,0,1668
1669,444,Pine#2,35968,6272,0,287,153,0,15,0,1,0,0,1669
1670,444,Pine#2,32640,11136,0,167,158,0,15,0,1,0,0,1670
1671,444,Pine#2,33536,11008,0,118,191,0,15,0,1,0,0,1671
1672,444,Pine#2,37888,8960,0,341,199,0,15,0,1,0,0,1672
1673,401,Stump,24064,8448,0,47,119,1,0,0,1,0,0,1673
1674,401,Stump,16896,10496,0,255,93,1,0,0,1,0,0,1674
1675,401,Stump,12288,23296,0,115,110,1,0,0,1,0,0,1675
1676,403,Small Evergreen,19712,19712,0,218,59,0,6,0,1,0,0,1676
1677,403,Small Evergreen,14592,9472,0,171,77,0,6,0,1,0,0,1677
1678,403,Small Evergreen,12544,6656,0,196,61,0,6,0,1,0,0,1678
1679,403,Small Evergreen,31488,8960,0,283,61,0,6,0,1,0,0,1679
1680,403,Small Evergreen,33024,9472,0,312,98,0,6,0,1,0,0,1680
1681,403,Small Evergreen,34560,8448,0,319,71,0,6,0,1,0,0,1681
1682,403,Small Evergreen,34816,6656,0,99,94,0,6,0,1,0,0,1682
1683,403,Small Evergreen,32768,6656,0,68,83,0,6,0,1,0,0,1683
1684,403,Small Evergreen,52864,16512,0,308,74,0,6,0,1,0,0,1684
1685,403,Small Evergreen,49408,13312,0,208,93,0,6,0,1,0,0,1685
1686,403,Small Evergreen,41216,12288,0,297,61,0,6,0,1,0,0,1686
1687,403,Small Evergreen,42112,8448,0,84,76,0,6,0,1,0,0,1687
1688,403,Small Evergreen,39424,9216,0,232,50,0,6,0,1,0,0,1688
1689,403,Small Evergreen,41472,21248,0,280,93,0,6,0,1,0,0,1689
1690,403,Small Evergreen,41984,19456,0,306,89,0,6,0,1,0,0,1690
1691,403,Small Evergreen,56320,18944,0,304,88,0,6,0,1,0,0,1691
1692,403,Small Evergreen,52480,18176,0,271,56,0,6,0,1,0,0,1692
1693,403,Small Evergreen,55296,11776,0,294,88,0,6,0,1,0,0,1693
1694,403,Small Evergreen,54912,10880,0,262,56,0,6,0,1,0,0,1694
1695,403,Small Evergreen,56064,9216,0,321,60,0,6,0,1,0,0,1695
1696,403,Small Evergreen,56832,7936,0,236,54,0,6,0,1,0,0,1696
1697,403,Small Evergreen,61696,8960,0,244,50,0,6,0,1,0,0,1697
1698,403,Small Evergreen,59904,11008,0,111,87,0,6,0,1,0,0,1698
1699,403,Small Evergreen,62464,24064,0,1,99,0,6,0,1,0,0,1699
1700,403,Small Evergreen,60672,24832,0,331,67,0,6,0,1,0,0,1700
1701,403,Small Evergreen,62976,26368,0,296,56,0,6,0,1,0,0,1701
1702,403,Small Evergreen,63232,28032,0,285,55,0,6,0,1,0,0,1702
1703,403,Small Evergreen,59904,28928,0,34,55,0,6,0,1,0,0,1703
1704,403,Small Evergreen,57344,28160,0,182,61,0,6,0,1,0,0,1704
1705,403,Small Evergreen,56320,27392,0,195,65,0,6,0,1,0,0,1705
1706,403,Small Evergreen,56320,20480,0,90,75,0,6,0,1,0,0,1706
1707,403,Small Evergreen,48896,20736,0,304,68,0,6,0,1,0,0,1707
1708,403,Small Evergreen,50560,16512,0,289,61,0,6,0,1,0,0,1708
1709,403,Small Evergreen,50944,17152,0,181,79,0,6,0,1,0,0,1709
1710,403,Small Evergreen,48384,15104,0,38,94,0,6,0,1,0,0,1710
1711,403,Small Evergreen,47616,14336,0,338,68,0,6,0,1,0,0,1711
1712,403,Small Evergreen,42496,20736,0,166,89,0,6,0,1,0,0,1712
1713,403,Small Evergreen,42240,14080,0,303,83,0,6,0,1,0,0,1713
1714,403,Small Evergreen,40832,14976,0,187,71,0,6,0,1,0,0,1714
1715,403,Small Evergreen,39936,13824,0,133,74,0,6,0,1,0,0,1715
1716,403,Small Evergreen,40448,8960,0,82,95,0,6,0,1,0,0,1716
1717,415,House 1,33536,36096,0,45,100,1,0,0,1,0,0,1717
1718,443,Pine#1,38784,23040,0,151,198,0,18,0,1,0,0,1718
1719,443,Pine#1,23808,17920,0,218,156,0,18,0,1,0,0,1719
1720,443,Pine#1,26112,23808,0,153,151,0,18,0,1,0,0,1720
1721,443,Pine#1,50176,28288,0,239,159,0,18,0,1,0,0,1721
1722,443,Pine#1,37632,40320,0,288,193,0,18,0,1,0,0,1722
1723,443,Pine#1,20352,48000,0,189,171,0,18,0,1,0,0,1723
1724,443,Pine#1,19712,45056,0,258,196,0,18,0,1,0,0,1724
1725,443,Pine#1,12544,28928,0,232,175,0,18,0,1,0,0,1725
1726,443,Pine#1,13568,28288,0,55,179,0,18,0,1,0,0,1726
1727,443,Pine#1,13568,27392,0,179,197,0,18,0,1,0,0,1727
1728,443,Pine#1,11776,27392,0,344,156,0,18,0,1,0,0,1728
1729,443,Pine#1,12032,25600,0,263,176,0,18,0,1,0,0,1729
1730,443,Pine#1,3328,41216,0,343,196,0,18,0,1,0,0,1730
1731,443,Pine#1,2816,33024,0,231,197,0,18,0,1,0,0,1731
1732,443,Pine#1,768,30464,0,231,159,0,18,0,1,0,0,1732
1733,443,Pine#1,768,29184,0,195,168,0,18,0,1,0,0,1733
1734,443,Pine#1,512,20224,0,253,192,0,18,0,1,0,0,1734
1735,443,Pine#1,512,14080,0,241,170,0,18,0,1,0,0,1735
1736,443,Pine#1,768,11520,0,248,154,0,18,0,1,0,0,1736
1737,443,Pine#1,6144,49920,0,330,169,0,18,0,1,0,0,1737
1738,443,Pine#1,5760,49280,0,133,154,0,18,0,1,0,0,1738
1739,443,Pine#1,5120,50176,0,196,182,0,18,0,1,0,0,1739
1740,443,Pine#1,23808,56320,0,294,184,0,18,0,1,0,0,1740
1741,443,Pine#1,20480,45312,0,315,199,0,18,0,1,0,0,1741
1742,443,Pine#1,54144,38656,0,300,166,0,18,0,1,0,0,1742
1743,443,Pine#1,51712,26752,0,350,192,0,18,0,1,0,0,1743
1744,443,Pine#1,24832,65024,0,232,165,0,18,0,1,0,0,1744
1745,443,Pine#1,7596,15256,0,321,150,0,18,0,1,0,0,1745
1746,444,Pine#2,10333,14182,0,329,180,0,15,0,1,0,0,1746
1747,444,Pine#2,23168,23040,0,211,177,0,15,0,1,0,0,1747
1748,444,Pine#2,20210,31337,0,218,196,0,15,0,1,0,0,1748
1749,444,Pine#2,38962,50107,0,25,161,0,15,0,1,0,0,1749
1750,445,Pine#3,41643,47177,0,61,151,0,7,0,1,0,0,1750
1751,445,Pine#3,50688,49664,0,314,186,0,7,0,1,0,0,1751
1752,444,Pine#2,10496,65280,0,148,182,0,15,0,1,0,0,1752
1753,444,Pine#2,15872,65024,0,138,190,0,15,0,1,0,0,1753
1754,444,Pine#2,13568,65280,0,55,156,0,15,0,1,0,0,1754
1755,444,Pine#2,30464,62720,0,336,192,0,15,0,1,0,0,1755
1756,444,Pine#2,33280,62464,0,319,184,0,15,0,1,0,0,1756
1757,444,Pine#2,36608,65152,0,129,162,0,15,0,1,0,0,1757
1758,444,Pine#2,40448,63232,0,136,195,0,15,0,1,0,0,1758
1759,444,Pine#2,43776,63360,0,306,156,0,15,0,1,0,0,1759
1760,444,Pine#2,56064,65280,0,81,191,0,15,0,1,0,0,1760
1761,443,Pine#1,60416,65024,0,20,175,0,18,0,1,0,0,1761
1762,443,Pine#1,50176,65280,0,210,170,0,18,0,1,0,0,1762
1763,444,Pine#2,52736,65024,0,272,171,0,15,0,1,0,0,1763
1764,444,Pine#2,64512,65024,0,213,173,0,15,0,1,0,0,1764
1765,444,Pine#2,65280,64000,0,22,194,0,15,0,1,0,0,1765
1766,444,Pine#2,64768,23552,0,58,197,0,15,0,1,0,0,1766
1767,444,Pine#2,65152,19968,0,351,152,0,15,0,1,0,0,1767
1768,444,Pine#2,62976,22272,0,206,187,0,15,0,1,0,0,1768
1769,444,Pine#2,63360,24576,0,20,155,0,15,0,1,0,0,1769
1770,444,Pine#2,64768,25088,0,356,158,0,15,0,1,0,0,1770
1771,444,Pine#2,64896,9472,0,254,171,0,15,0,1,0,0,1771
1772,444,Pine#2,65280,14592,0,120,173,0,15,0,1,0,0,1772
1773,443,Pine#1,65024,17664,0,71,179,0,18,0,1,0,0,1773
1774,443,Pine#1,64896,18944,0,111,177,0,18,0,1,0,0,1774
1775,443,Pine#1,65024,35712,0,160,198,0,18,0,1,0,0,1775
1776,443,Pine#1,65280,39168,0,114,185,0,18,0,1,0,0,1776
1777,445,Pine#3,62208,16640,0,153,176,0,7,0,1,0,0,1777
1778,445,Pine#3,61184,13312,0,321,185,0,7,0,1,0,0,1778
1779,445,Pine#3,60928,11776,0,320,192,0,7,0,1,0,0,1779
1780,445,Pine#3,63360,15488,0,310,194,0,7,0,1,0,0,1780
1781,445,Pine#3,64768,15616,0,47,158,0,7,0,1,0,0,1781
1782,445,Pine#3,56320,13056,0,170,184,0,7,0,1,0,0,1782
1783,444,Pine#2,61952,10240,0,171,185,0,15,0,1,0,0,1783
1784,444,Pine#2,45824,11776,0,346,155,0,15,0,1,0,0,1784
1785,444,Pine#2,43520,11520,0,317,193,0,15,0,1,0,0,1785
1786,444,Pine#2,42240,11520,0,227,193,0,15,0,1,0,0,1786
1787,444,Pine#2,42240,12544,0,145,183,0,15,0,1,0,0,1787
1788,444,Pine#2,50944,6912,0,90,151,0,15,0,1,0,0,1788
1789,444,Pine#2,50176,7168,0,50,196,0,15,0,1,0,0,1789
1790,444,Pine#2,54528,7296,0,294,153,0,15,0,1,0,0,1790
1791,444,Pine#2,57088,43776,0,197,164,0,15,0,1,0,0,1791
1792,444,Pine#2,56320,44288,0,129,177,0,15,0,1,0,0,1792
1793,444,Pine#2,18432,21504,0,349,180,0,15,0,1,0,0,1793
1794,444,Pine#2,16512,14592,0,276,188,0,15,0,1,0,0,1794
1795,444,Pine#2,17920,12544,0,45,159,0,15,0,1,0,0,1795
1796,411,Troll Fort,43648,25088,0,75,100,2048,0,0,1,0,0,1796
1797,412,Goblin Hut 1,60672,57344,0,45,150,1,0,0,1,0,0,1797
1798,412,Goblin Hut 1,62080,57216,0,315,150,1,0,0,1,0,0,1798
1799,413,Goblin Hut 2,62208,56064,0,225,150,1,0,0,1,0,0,1799
1800,426,Goblin Hut 3,60672,56064,0,135,150,1,0,0,1,0,0,1800
1801,430,Monster Hut,42880,60672,0,180,100,1,0,0,1,0,0,1801
1802,431,Lean to,43520,60672,0,0,100,1,0,0,1,0,0,1802
1803,431,Lean to,42240,60672,0,0,100,1,0,0,1,0,0,1803
1804,432,Stockade,15872,43136,5720,265,75,6400,0,0,0,0,0,1804
1805,428,Troll Tower No,35328,40192,0,270,100,1,0,0,1,0,0,1805
1806,428,Troll Tower No,10240,1536,0,90,100,1,0,0,1,0,0,1806
1807,433,Cabin 2,14848,44160,0,280,100,1,0,0,1,0,0,1807
1808,435,Cabin 1,14848,42624,0,90,100,1,0,0,1,0,0,1808
1809,405,cart,15360,45056,0,1,100,1,0,0,1,0,0,1809
1810,443,Pine#1,13824,43264,0,208,80,0,18,0,1,0,0,1810
1811,447,Fence Piece,15872,44288,5680,0,100,1,0,0,0,0,0,1811
1812,447,Fence Piece,16128,44032,5680,0,100,1,0,0,0,0,0,1812
1813,447,Fence Piece,16000,44160,5680,0,100,1,0,0,0,0,0,1813
1814,417,Ruin,16768,42368,0,0,100,1,0,0,1,0,0,1814
1815,429,Tusk Arch,45775,22144,0,35,100,1,0,0,1,0,0,1815
1816,429,Tusk Arch,46848,25728,0,125,100,1,0,0,1,0,0,1816
1817,441,Rock Pile,43776,23424,0,255,100,1,0,0,1,0,0,1817
1818,437,Rock 2,43264,26624,0,99,80,1,0,0,1,0,0,1818
1819,440,Troll Stake,44288,26240,0,255,100,1,0,0,1,0,0,1819
1820,442,Guard Tower 2,21888,42880,0,0,100,1,0,0,1,0,0,1820
1821,430,Monster Hut,16640,44160,0,180,100,1,0,0,1,0,0,1821
1822,436,Rock 1,15616,42240,0,167,84,1,0,0,1,0,0,1822
1823,438,Rock 3,17408,44032,0,280,111,1,0,0,1,0,0,1823
1824,443,Pine#1,17152,42752,0,106,80,0,18,0,1,0,0,1824
1825,447,Fence Piece,33792,37120,0,0,100,1,0,0,1,0,0,1826
1826,447,Fence Piece,33920,37120,0,0,100,1,0,0,1,0,0,1827
1827,447,Fence Piece,34048,37120,0,0,100,1,0,0,1,0,0,1828
1828,440,Troll Stake,36224,41088,0,270,100,1,0,0,1,0,0,1829
1829,443,Pine#1,29696,41472,0,218,191,0,18,0,1,0,0,1830
1830,443,Pine#1,28160,41984,0,263,158,0,18,0,1,0,0,1831
1831,443,Pine#1,32256,40704,0,100,197,0,18,0,1,0,0,1832
1832,446,Bindstone,45295,25276,0,88,100,1,0,0,1,0,0,1833
1833,448,Galplen,46300,21844,0,215,100,1,0,0,1,0,0,1834
1834,448,Galplen,47078,26201,0,300,100,1,0,0,1,0,0,1835
1835,449,Askheim,21824,43258,0,279,100,1,0,0,1,0,0,1836
1836,450,GalplenNalliten,8909,1844,0,255,100,1,0,0,1,0,0,1837
1837,451,GotAskGalplen,36968,40805,0,88,100,1,0,0,1,0,0,1838
1838,452,AskheimGalplen,53961,48698,0,101,100,1,0,0,1,0,0,1839
1839,454,Creepy Web Pine,45824,14848,0,285,100,0,14,0,1,0,0,1849
1840,454,Creepy Web Pine,40192,12544,0,97,100,0,14,0,1,0,0,1850
1841,454,Creepy Web Pine,38912,5888,0,260,100,0,14,0,1,0,0,1851
1842,454,Creepy Web Pine,51200,23296,0,66,100,0,14,0,1,0,0,1852
1843,454,Creepy Web Pine,45568,7168,0,53,100,0,14,0,1,0,0,1853
1844,454,Creepy Web Pine,30976,7168,0,197,100,0,14,0,1,0,0,1854
1845,454,Creepy Web Pine,25088,5376,0,117,100,0,14,0,1,0,0,1855
1846,454,Creepy Web Pine,7680,10240,0,340,100,0,14,0,1,0,0,1856
1847,454,Creepy Web Pine,4608,10240,0,54,100,0,14,0,1,0,0,1857
1848,454,Creepy Web Pine,3328,14592,0,67,100,0,14,0,1,0,0,1858
1849,454,Creepy Web Pine,2816,23552,0,44,100,0,14,0,1,0,0,1859
1850,454,Creepy Web Pine,5888,5376,0,168,100,0,14,0,1,0,0,1860
1851,454,Creepy Web Pine,8832,7808,0,208,100,0,14,0,1,0,0,1862
1852,454,Creepy Web Pine,13312,25344,0,122,100,0,14,0,1,0,0,1863
1853,454,Creepy Web Pine,8448,24832,0,256,100,0,14,0,1,0,0,1864
1854,454,Creepy Web Pine,2048,29440,0,178,100,0,14,0,1,0,0,1865
1855,454,Creepy Web Pine,20992,18944,0,178,100,0,14,0,1,0,0,1866
1856,454,Creepy Web Pine,16640,16384,0,293,100,0,14,0,1,0,0,1867
1857,454,Creepy Web Pine,24576,55040,0,73,100,0,14,0,1,0,0,1868
1858,454,Creepy Web Pine,26368,52224,0,168,100,0,14,0,1,0,0,1869
1859,454,Creepy Web Pine,26368,46336,0,127,100,0,14,0,1,0,0,1870
1860,454,Creepy Web Pine,4352,52736,0,28,100,0,14,0,1,0,0,1871
1861,454,Creepy Web Pine,1792,54784,0,45,100,0,14,0,1,0,0,1872
1862,454,Creepy Web Pine,2560,46336,0,203,100,0,14,0,1,0,0,1873
1863,454,Creepy Web Pine,52480,55040,0,41,100,0,14,0,1,0,0,1874
1864,454,Creepy Web Pine,57600,41472,0,131,100,0,14,0,1,0,0,1875
1865,454,Creepy Web Pine,46848,55552,0,3,100,0,14,0,1,0,0,1876
